
***2006-06-23 16:30:23***

读取文件时间：[2006-06-23 16:30:23]
***2011-09-29 10:55:46***

读取文件时间：[2011-09-29 10:55:46]
***2011-09-29 10:55:46***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:47***

读取文件时间：[2011-09-29 10:55:47]
***2011-09-29 10:55:47***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:48***

读取文件时间：[2011-09-29 10:55:48]
***2011-09-29 10:55:48***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:50***

读取文件时间：[2011-09-29 10:55:50]
***2011-09-29 10:55:50***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:51***

读取文件时间：[2011-09-29 10:55:51]
***2011-09-29 10:55:51***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:52***

读取文件时间：[2011-09-29 10:55:52]
***2011-09-29 10:55:52***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:53***

读取文件时间：[2011-09-29 10:55:53]
***2011-09-29 10:55:53***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:54***

读取文件时间：[2011-09-29 10:55:54]
***2011-09-29 10:55:54***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:55***

读取文件时间：[2011-09-29 10:55:55]
***2011-09-29 10:55:55***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:56***

读取文件时间：[2011-09-29 10:55:56]
***2011-09-29 10:55:56***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:57***

读取文件时间：[2011-09-29 10:55:57]
***2011-09-29 10:55:57***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:58***

读取文件时间：[2011-09-29 10:55:58]
***2011-09-29 10:55:58***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:55:59***

读取文件时间：[2011-09-29 10:55:59]
***2011-09-29 10:55:59***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:00***

读取文件时间：[2011-09-29 10:56:00]
***2011-09-29 10:56:00***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:01***

读取文件时间：[2011-09-29 10:56:01]
***2011-09-29 10:56:01***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:02***

读取文件时间：[2011-09-29 10:56:02]
***2011-09-29 10:56:02***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:03***

读取文件时间：[2011-09-29 10:56:03]
***2011-09-29 10:56:03***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:04***

读取文件时间：[2011-09-29 10:56:04]
***2011-09-29 10:56:04***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:05***

读取文件时间：[2011-09-29 10:56:05]
***2011-09-29 10:56:05***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:06***

读取文件时间：[2011-09-29 10:56:06]
***2011-09-29 10:56:06***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:07***

读取文件时间：[2011-09-29 10:56:07]
***2011-09-29 10:56:07***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:08***

读取文件时间：[2011-09-29 10:56:08]
***2011-09-29 10:56:08***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:09***

读取文件时间：[2011-09-29 10:56:09]
***2011-09-29 10:56:09***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:10***

读取文件时间：[2011-09-29 10:56:10]
***2011-09-29 10:56:10***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:11***

读取文件时间：[2011-09-29 10:56:11]
***2011-09-29 10:56:11***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:12***

读取文件时间：[2011-09-29 10:56:12]
***2011-09-29 10:56:12***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:13***

读取文件时间：[2011-09-29 10:56:13]
***2011-09-29 10:56:13***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:14***

读取文件时间：[2011-09-29 10:56:14]
***2011-09-29 10:56:14***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:15***

读取文件时间：[2011-09-29 10:56:15]
***2011-09-29 10:56:15***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:16***

读取文件时间：[2011-09-29 10:56:16]
***2011-09-29 10:56:16***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:17***

读取文件时间：[2011-09-29 10:56:17]
***2011-09-29 10:56:17***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:18***

读取文件时间：[2011-09-29 10:56:18]
***2011-09-29 10:56:18***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:19***

读取文件时间：[2011-09-29 10:56:19]
***2011-09-29 10:56:19***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:20***

读取文件时间：[2011-09-29 10:56:20]
***2011-09-29 10:56:20***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:21***

读取文件时间：[2011-09-29 10:56:21]
***2011-09-29 10:56:21***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:22***

读取文件时间：[2011-09-29 10:56:22]
***2011-09-29 10:56:22***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:23***

读取文件时间：[2011-09-29 10:56:23]
***2011-09-29 10:56:23***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:24***

读取文件时间：[2011-09-29 10:56:24]
***2011-09-29 10:56:24***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:25***

读取文件时间：[2011-09-29 10:56:25]
***2011-09-29 10:56:25***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:26***

读取文件时间：[2011-09-29 10:56:26]
***2011-09-29 10:56:26***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:27***

读取文件时间：[2011-09-29 10:56:27]
***2011-09-29 10:56:27***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:28***

读取文件时间：[2011-09-29 10:56:28]
***2011-09-29 10:56:28***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:29***

读取文件时间：[2011-09-29 10:56:29]
***2011-09-29 10:56:29***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:30***

读取文件时间：[2011-09-29 10:56:30]
***2011-09-29 10:56:30***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:31***

读取文件时间：[2011-09-29 10:56:31]
***2011-09-29 10:56:31***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:32***

读取文件时间：[2011-09-29 10:56:32]
***2011-09-29 10:56:32***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:33***

读取文件时间：[2011-09-29 10:56:33]
***2011-09-29 10:56:33***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:34***

读取文件时间：[2011-09-29 10:56:34]
***2011-09-29 10:56:34***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:35***

读取文件时间：[2011-09-29 10:56:35]
***2011-09-29 10:56:35***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:36***

读取文件时间：[2011-09-29 10:56:36]
***2011-09-29 10:56:36***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:37***

读取文件时间：[2011-09-29 10:56:37]
***2011-09-29 10:56:37***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:38***

读取文件时间：[2011-09-29 10:56:38]
***2011-09-29 10:56:38***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:39***

读取文件时间：[2011-09-29 10:56:39]
***2011-09-29 10:56:39***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:40***

读取文件时间：[2011-09-29 10:56:40]
***2011-09-29 10:56:40***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:41***

读取文件时间：[2011-09-29 10:56:41]
***2011-09-29 10:56:41***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:42***

读取文件时间：[2011-09-29 10:56:42]
***2011-09-29 10:56:42***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:43***

读取文件时间：[2011-09-29 10:56:43]
***2011-09-29 10:56:43***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:44***

读取文件时间：[2011-09-29 10:56:44]
***2011-09-29 10:56:44***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:45***

读取文件时间：[2011-09-29 10:56:45]
***2011-09-29 10:56:45***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:46***

读取文件时间：[2011-09-29 10:56:46]
***2011-09-29 10:56:46***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:47***

读取文件时间：[2011-09-29 10:56:47]
***2011-09-29 10:56:47***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:48***

读取文件时间：[2011-09-29 10:56:48]
***2011-09-29 10:56:48***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:49***

读取文件时间：[2011-09-29 10:56:49]
***2011-09-29 10:56:49***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:50***

读取文件时间：[2011-09-29 10:56:50]
***2011-09-29 10:56:50***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:51***

读取文件时间：[2011-09-29 10:56:51]
***2011-09-29 10:56:51***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:52***

读取文件时间：[2011-09-29 10:56:52]
***2011-09-29 10:56:52***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:53***

读取文件时间：[2011-09-29 10:56:53]
***2011-09-29 10:56:53***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:54***

读取文件时间：[2011-09-29 10:56:54]
***2011-09-29 10:56:54***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:55***

读取文件时间：[2011-09-29 10:56:55]
***2011-09-29 10:56:55***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:56***

读取文件时间：[2011-09-29 10:56:56]
***2011-09-29 10:56:56***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:57***

读取文件时间：[2011-09-29 10:56:57]
***2011-09-29 10:56:57***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:58***

读取文件时间：[2011-09-29 10:56:58]
***2011-09-29 10:56:58***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:56:59***

读取文件时间：[2011-09-29 10:56:59]
***2011-09-29 10:56:59***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:00***

读取文件时间：[2011-09-29 10:57:00]
***2011-09-29 10:57:00***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:01***

读取文件时间：[2011-09-29 10:57:01]
***2011-09-29 10:57:02***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:03***

读取文件时间：[2011-09-29 10:57:03]
***2011-09-29 10:57:03***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:04***

读取文件时间：[2011-09-29 10:57:04]
***2011-09-29 10:57:04***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:05***

读取文件时间：[2011-09-29 10:57:05]
***2011-09-29 10:57:05***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:06***

读取文件时间：[2011-09-29 10:57:06]
***2011-09-29 10:57:06***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:07***

读取文件时间：[2011-09-29 10:57:07]
***2011-09-29 10:57:07***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:08***

读取文件时间：[2011-09-29 10:57:08]
***2011-09-29 10:57:08***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:09***

读取文件时间：[2011-09-29 10:57:09]
***2011-09-29 10:57:09***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:10***

读取文件时间：[2011-09-29 10:57:10]
***2011-09-29 10:57:10***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:11***

读取文件时间：[2011-09-29 10:57:11]
***2011-09-29 10:57:11***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:12***

读取文件时间：[2011-09-29 10:57:12]
***2011-09-29 10:57:12***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:13***

读取文件时间：[2011-09-29 10:57:13]
***2011-09-29 10:57:13***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:14***

读取文件时间：[2011-09-29 10:57:14]
***2011-09-29 10:57:14***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:15***

读取文件时间：[2011-09-29 10:57:15]
***2011-09-29 10:57:15***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:16***

读取文件时间：[2011-09-29 10:57:16]
***2011-09-29 10:57:16***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:17***

读取文件时间：[2011-09-29 10:57:17]
***2011-09-29 10:57:17***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:18***

读取文件时间：[2011-09-29 10:57:18]
***2011-09-29 10:57:18***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:19***

读取文件时间：[2011-09-29 10:57:19]
***2011-09-29 10:57:19***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:20***

读取文件时间：[2011-09-29 10:57:20]
***2011-09-29 10:57:20***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:21***

读取文件时间：[2011-09-29 10:57:21]
***2011-09-29 10:57:21***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:22***

读取文件时间：[2011-09-29 10:57:22]
***2011-09-29 10:57:22***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:23***

读取文件时间：[2011-09-29 10:57:23]
***2011-09-29 10:57:23***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:24***

读取文件时间：[2011-09-29 10:57:24]
***2011-09-29 10:57:24***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:25***

读取文件时间：[2011-09-29 10:57:25]
***2011-09-29 10:57:25***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:26***

读取文件时间：[2011-09-29 10:57:26]
***2011-09-29 10:57:26***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:27***

读取文件时间：[2011-09-29 10:57:27]
***2011-09-29 10:57:27***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:28***

读取文件时间：[2011-09-29 10:57:28]
***2011-09-29 10:57:28***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:29***

读取文件时间：[2011-09-29 10:57:29]
***2011-09-29 10:57:29***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:30***

读取文件时间：[2011-09-29 10:57:30]
***2011-09-29 10:57:30***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:31***

读取文件时间：[2011-09-29 10:57:31]
***2011-09-29 10:57:31***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:32***

读取文件时间：[2011-09-29 10:57:32]
***2011-09-29 10:57:32***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:33***

读取文件时间：[2011-09-29 10:57:33]
***2011-09-29 10:57:33***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:34***

读取文件时间：[2011-09-29 10:57:34]
***2011-09-29 10:57:34***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:35***

读取文件时间：[2011-09-29 10:57:35]
***2011-09-29 10:57:35***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:36***

读取文件时间：[2011-09-29 10:57:36]
***2011-09-29 10:57:36***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:37***

读取文件时间：[2011-09-29 10:57:37]
***2011-09-29 10:57:37***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:38***

读取文件时间：[2011-09-29 10:57:38]
***2011-09-29 10:57:38***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:39***

读取文件时间：[2011-09-29 10:57:39]
***2011-09-29 10:57:39***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:40***

读取文件时间：[2011-09-29 10:57:40]
***2011-09-29 10:57:40***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:41***

读取文件时间：[2011-09-29 10:57:41]
***2011-09-29 10:57:41***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:42***

读取文件时间：[2011-09-29 10:57:42]
***2011-09-29 10:57:42***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:43***

读取文件时间：[2011-09-29 10:57:43]
***2011-09-29 10:57:43***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:44***

读取文件时间：[2011-09-29 10:57:44]
***2011-09-29 10:57:44***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:45***

读取文件时间：[2011-09-29 10:57:45]
***2011-09-29 10:57:45***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:46***

读取文件时间：[2011-09-29 10:57:46]
***2011-09-29 10:57:46***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:47***

读取文件时间：[2011-09-29 10:57:47]
***2011-09-29 10:57:47***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:48***

读取文件时间：[2011-09-29 10:57:48]
***2011-09-29 10:57:48***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:49***

读取文件时间：[2011-09-29 10:57:49]
***2011-09-29 10:57:49***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:50***

读取文件时间：[2011-09-29 10:57:50]
***2011-09-29 10:57:50***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:51***

读取文件时间：[2011-09-29 10:57:51]
***2011-09-29 10:57:51***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:52***

读取文件时间：[2011-09-29 10:57:52]
***2011-09-29 10:57:52***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:53***

读取文件时间：[2011-09-29 10:57:53]
***2011-09-29 10:57:53***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:54***

读取文件时间：[2011-09-29 10:57:54]
***2011-09-29 10:57:54***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:55***

读取文件时间：[2011-09-29 10:57:55]
***2011-09-29 10:57:55***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:56***

读取文件时间：[2011-09-29 10:57:56]
***2011-09-29 10:57:56***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:57***

读取文件时间：[2011-09-29 10:57:57]
***2011-09-29 10:57:57***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:58***

读取文件时间：[2011-09-29 10:57:58]
***2011-09-29 10:57:58***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:57:59***

读取文件时间：[2011-09-29 10:57:59]
***2011-09-29 10:57:59***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:00***

读取文件时间：[2011-09-29 10:58:00]
***2011-09-29 10:58:00***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:01***

读取文件时间：[2011-09-29 10:58:01]
***2011-09-29 10:58:01***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:02***

读取文件时间：[2011-09-29 10:58:02]
***2011-09-29 10:58:02***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:03***

读取文件时间：[2011-09-29 10:58:03]
***2011-09-29 10:58:03***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:04***

读取文件时间：[2011-09-29 10:58:04]
***2011-09-29 10:58:04***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:05***

读取文件时间：[2011-09-29 10:58:05]
***2011-09-29 10:58:05***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:06***

读取文件时间：[2011-09-29 10:58:06]
***2011-09-29 10:58:06***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:07***

读取文件时间：[2011-09-29 10:58:07]
***2011-09-29 10:58:07***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:08***

读取文件时间：[2011-09-29 10:58:08]
***2011-09-29 10:58:08***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:09***

读取文件时间：[2011-09-29 10:58:09]
***2011-09-29 10:58:09***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:10***

读取文件时间：[2011-09-29 10:58:10]
***2011-09-29 10:58:10***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:11***

读取文件时间：[2011-09-29 10:58:11]
***2011-09-29 10:58:11***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:12***

读取文件时间：[2011-09-29 10:58:12]
***2011-09-29 10:58:12***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:13***

读取文件时间：[2011-09-29 10:58:13]
***2011-09-29 10:58:13***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:15***

读取文件时间：[2011-09-29 10:58:15]
***2011-09-29 10:58:15***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:16***

读取文件时间：[2011-09-29 10:58:16]
***2011-09-29 10:58:16***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:17***

读取文件时间：[2011-09-29 10:58:17]
***2011-09-29 10:58:17***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:18***

读取文件时间：[2011-09-29 10:58:18]
***2011-09-29 10:58:18***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:19***

读取文件时间：[2011-09-29 10:58:19]
***2011-09-29 10:58:19***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:20***

读取文件时间：[2011-09-29 10:58:20]
***2011-09-29 10:58:20***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:21***

读取文件时间：[2011-09-29 10:58:21]
***2011-09-29 10:58:21***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:22***

读取文件时间：[2011-09-29 10:58:22]
***2011-09-29 10:58:22***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:23***

读取文件时间：[2011-09-29 10:58:23]
***2011-09-29 10:58:23***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:24***

读取文件时间：[2011-09-29 10:58:24]
***2011-09-29 10:58:24***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:25***

读取文件时间：[2011-09-29 10:58:25]
***2011-09-29 10:58:25***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:26***

读取文件时间：[2011-09-29 10:58:26]
***2011-09-29 10:58:26***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:27***

读取文件时间：[2011-09-29 10:58:27]
***2011-09-29 10:58:27***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:28***

读取文件时间：[2011-09-29 10:58:28]
***2011-09-29 10:58:28***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:29***

读取文件时间：[2011-09-29 10:58:29]
***2011-09-29 10:58:29***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:30***

读取文件时间：[2011-09-29 10:58:30]
***2011-09-29 10:58:30***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:31***

读取文件时间：[2011-09-29 10:58:31]
***2011-09-29 10:58:31***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:32***

读取文件时间：[2011-09-29 10:58:32]
***2011-09-29 10:58:32***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:33***

读取文件时间：[2011-09-29 10:58:33]
***2011-09-29 10:58:33***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:34***

读取文件时间：[2011-09-29 10:58:34]
***2011-09-29 10:58:34***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:35***

读取文件时间：[2011-09-29 10:58:35]
***2011-09-29 10:58:35***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:36***

读取文件时间：[2011-09-29 10:58:36]
***2011-09-29 10:58:36***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:37***

读取文件时间：[2011-09-29 10:58:37]
***2011-09-29 10:58:37***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:38***

读取文件时间：[2011-09-29 10:58:38]
***2011-09-29 10:58:38***文本路径：[D:\sf_soft\comm\lq\bc5300.txt]
***2011-09-29 10:58:39***

